id,name,category,address,district,hours,rating,chain,seats
3d128b91095246cea31c9e6f630dbca9,Магбургер,быстрое питание,"Москва, Дмитровское шоссе, вл163",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.3,1,
ced1dcd6e3dd4738a6a8e46fe30c9d16,Бистро 24,быстрое питание,"Москва, улица Софьи Ковалевской, 2",Северный административный округ,"ежедневно, круглосуточно",4.1,1,48.0
069d42171c12472ba8220ab694bb1bb0,Поляна,"бар,паб","Москва, улица Корнейчука, 16",Северо-Восточный административный округ,"ежедневно, 13:00–04:00",4.9,0,50.0
d870784053f3425f94eea339d4fbf691,Бобры,кафе,"Москва, улица Пришвина, 12, корп. 2",Северо-Восточный административный округ,пн-пт 09:00–16:00,4.0,0,44.0
f51c612743bd45658b63d2a181b31135,Линии вкуса,ресторан,"Москва, Проектируемый проезд № 5265",Северный административный округ,"ежедневно, 09:00–23:00",4.1,0,
d09a6f67355848c4ace1e0efc6c7a48c,Палки-Скалки,пиццерия,"Москва, улица Римского-Корсакова, 11, корп. 8",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.0,0,
da94703253a14be59e530536f7ef1f8b,Кафе,кафе,"Москва, Дмитровское шоссе, 163А",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,0,
337374d97aff4196beb2951fca3509e7,ЛаКафе,кафе,"Москва, бульвар Академика Ландау, 3",Северо-Восточный административный округ,пн-чт 08:00–20:00; пт-вс 10:00–22:00,4.3,0,
4ecbffa050d842b8a842c16345e06fa0,Домино'с Пицца,пиццерия,"Москва, Дубнинская улица, 71, корп. 1",Северный административный округ,"ежедневно, 10:00–23:00",4.2,1,70.0
b6e3bd98def44c329ac6be289ab7d374,Яндекс Лавка,ресторан,"Москва, Дмитровское шоссе, 107с17",Северный административный округ,"ежедневно, 07:00–00:00",4.3,1,
dd7f799157864b39ad5f9ae5d2282fae,Wild bean cafe,кафе,"Москва, улица Плещеева, 2, стр. 1",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.1,1,25.0
9ba83b6547164a28b81c9caa6802ba08,Эстетик,кафе,"Москва, Алтуфьевское шоссе, 56Г",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.4,0,
a6d7fe21530d4a1bbc3f77fca3cdf3b4,Флокс,булочная,"Москва, Алтуфьевское шоссе, 70, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",3.8,0,120.0
c0ddf3d9a2574c4aa06b84babc9c37ac,Бута бар,кафе,"Москва, Илимская улица, 1, корп. 3",Северо-Восточный административный округ,"ежедневно, 11:00–23:00",3.3,0,
46882626819542b2b3caf846199bfcc9,Узбекистан,быстрое питание,"Москва, Алтуфьевское шоссе, 84",Северо-Восточный административный округ,"ежедневно, 08:00–23:00",1.4,0,4.0
caf0b734919740a7a64285b38742eeb9,Шаурма на углях,кафе,"Москва, улица Пришвина, 3Б",Северо-Восточный административный округ,"ежедневно, 09:00–22:00",4.1,1,50.0
42134d0e3da84a6e9ce31d09d466231c,Домино'с Пицца,пиццерия,"Москва, улица Плещеева, 1",Северо-Восточный административный округ,"пн-пт 11:00–00:00; сб,вс 10:00–00:00",4.2,1,25.0
2d87b4d2876e49e9beb0237ca824b50a,Кафе Луна,кафе,"Москва, улица Плещеева, 11В",Северо-Восточный административный округ,"пн-чт 12:00–02:00; пт,сб 12:00–04:00; вс 12:00–02:00",4.3,0,50.0
4b1169021ed44f77a0cc02a0c095cb43,One Price Coffee,кофейня,"Москва, Дмитровское шоссе, 163А, корп. 1",Северо-Восточный административный округ,"ежедневно, 10:00–22:00",4.0,1,350.0
6ace801d5362420cb590d87ebc6c2cd0,Menza,кафе,"Москва, Лобненская улица, 4А",Северный административный округ,"ежедневно, 11:00–00:00",4.5,1,40.0
29503cc4b0064efcb4d0f81319b28d86,Булкер,столовая,"Москва, Дмитровское шоссе, 100, корп. 2",Северный административный округ,пн-пт 08:00–16:00,3.5,1,120.0
c0e01617941c4615b8f81227eddcca94,Домовёнок Кузя,кафе,"Москва, улица Софьи Ковалевской, 1с8",Северный административный округ,"ежедневно, 10:00–22:00",3.9,0,
44e9aa43f8af422d868241b533de6a64,Ресторан,ресторан,"Москва, Дмитровское шоссе, 161Б",Северо-Восточный административный округ,"ежедневно, 11:00–19:00",4.1,0,40.0
34fd25c6f73141d6967f2d9c72bf5f61,Вуди пицца,пиццерия,"Москва, Дмитровское шоссе, 107А, корп. 1",Северный административный округ,"пн-пт 08:00–21:00; сб,вс 09:00–21:00",4.0,0,350.0
3fb68f4204274347b94b5cb397fedce7,Арамье,булочная,"Москва, улица 800-летия Москвы, 22, корп. 2",Северный административный округ,"ежедневно, 09:00–21:00",4.0,1,0.0
3584e6006a7b4e93a36619ccac22e127,Кушай Город,кафе,"Москва, Дмитровское шоссе, 100, стр. 2",Северный административный округ,пн-пт 09:00–16:00,3.8,1,120.0
f4849ac68d7f4a1d9389ad7cf674edca,Буханка,булочная,"Москва, Юрловский проезд, 14, корп. 3",Северо-Восточный административный округ,"ежедневно, 08:00–22:00",4.3,1,
96b8f47dc4894b73a17e80ab701516cd,Fresita Pizza,пиццерия,"Москва, Дмитровское шоссе, 159",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.0,0,
438d295f8073483d95cff6668683baf1,Fire,кафе,"Москва, улица Пришвина, 3, стр. 2",Северо-Восточный административный округ,"ежедневно, 16:00–04:00",1.4,0,44.0
e4593b4c8de542b8b38121c05a54f0f3,Карелия,кафе,"Москва, Карельский бульвар, 4А",Северный административный округ,"ежедневно, 09:00–00:00",3.7,0,
7460a847070c410d85688a7d57be1bab,Кафе,кафе,"Москва, Алтуфьевское шоссе, 106",Северо-Восточный административный округ,"ежедневно, круглосуточно",3.2,0,6.0
29629ebb822b443bb8b3bd2f1b145843,МосПлов,ресторан,"Москва, улица Лескова, 6",Северо-Восточный административный округ,"ежедневно, 09:00–21:00",3.8,1,98.0
f3415c5fceec433b8f027e16b34aab49,Донер Кебаб,быстрое питание,"Москва, улица Пришвина, вл23А",Северо-Восточный административный округ,"ежедневно, круглосуточно",3.6,1,
c68a60037c09461aa5ede70f9217cae9,Фри фло бар,пиццерия,"Москва, Алтуфьевское шоссе, 79А, стр. 3",Северо-Восточный административный округ,пн-пт 08:00–18:00,4.3,0,30.0
