id,price,avg_bill,middle_avg_bill,middle_coffee_cup
b73dde11d59e435d98d3004a614a9c3f,высокие,Средний счёт:5000–15000 ₽,10000.0,
ef55d6e8bef84ce2ba8349e6ea022aeb,низкие,Средний счёт:200 ₽,200.0,
5efa984d6f7c421daa27d9217c345d74,средние,,,
b3a18927761f4b98bbfd222bf2148270,средние,Средний счёт:470 ₽,470.0,
d79bcf9a038c4d4ebc970739e74cde10,средние,Средний счёт:200–400 ₽,300.0,
b9e9fb784e1347c9854638d87e1f09e2,,Средний счёт:от 500 ₽,500.0,
e6e956fcb6324aafa8caa0c441dbde01,,Цена чашки капучино:250–500 ₽,,375.0
66ddebc42f4c42e589dee96ef35e972e,средние,Цена чашки капучино:80–160 ₽,,120.0
a727a94ba97b4005956fcafdf918b352,средние,Цена чашки капучино:130–160 ₽,,145.0
59c63ac7f9544ee69148f3f2ba9cbb4d,,Средний счёт:100–300 ₽,200.0,
dc1652aee70b4df6854c536361e0ca1f,,Средний счёт:от 500 ₽,500.0,
7f3cf021717142aaa8ad656f831aa708,средние,Средний счёт:200–220 ₽,210.0,
a82c7e14771a4fd28d74e9f01da49585,средние,Средний счёт:100–300 ₽,200.0,
27240ab94b78409f939d67b71a0c787a,средние,Средний счёт:200–300 ₽,250.0,
f552d27472854a16ac0bb98c375c5528,,Средний счёт:350–600 ₽,475.0,
8888c9eb0ef94e59a1199f86eb99820e,,Средний счёт:410 ₽,410.0,
661e1e2878f6400c88233f6ec78bcb88,,Средний счёт:250–500 ₽,375.0,
30c3a725056342c487ec33eab046f457,низкие,,,
737913f0a93f4c66bcd1d33598f0cec4,,Цена чашки капучино:60–120 ₽,,90.0
4618a413263349ce93469a051f0a15cd,средние,Средний счёт:370 ₽,370.0,
0cf49840f7a3414ebbb21917b07144a0,средние,,,
f44ed0017f78441e998c504633abe0a3,средние,,,
bbb202eaed36420382ff06ea2b42b198,,Средний счёт:285 ₽,285.0,
07cac423746441f5a6b4061cdfae4306,средние,Средний счёт:400–500 ₽,450.0,
aeef1aec12aa463ca1ac2308e2c18aa2,,Средний счёт:200–300 ₽,250.0,
7eb0a36da7754adbaeced56f71a51d65,низкие,,,
1f0c892e5c74464ba31ce0eb76d4cec9,,Средний счёт:200–300 ₽,250.0,
6e69260543544dd19782b30b646a31ee,,Средний счёт:220–270 ₽,245.0,
a278ebbd4bcc4a968913ecbed9799be7,средние,Средний счёт:180–280 ₽,230.0,
f7faaf342dd64313a9f6e52f422a1ec1,,Средний счёт:250 ₽,250.0,
abd081dcab754f4292172feda14b092a,,Средний счёт:150–300 ₽,225.0,
d6cb07b79580412bb98941d27e382891,,Средний счёт:250–300 ₽,275.0,
b55603fa036749f581e9823e50e45c39,средние,Средний счёт:600–700 ₽,650.0,
39ac0ec28f054de0852c96b3de1f7b7e,средние,Средний счёт:1000 ₽,1000.0,
64ede4e2b827484cbe396fab856d65fe,средние,Средний счёт:100–2000 ₽,1050.0,
ee0bda1047fb4319aab165c5ea654fd8,средние,Средний счёт:200–400 ₽,300.0,
59da51508c9f44219e93dc1970d2065d,высокие,Средний счёт:3500–4000 ₽,3750.0,
aacf1884d9554f59a3da72f1a6c890b5,средние,Средний счёт:500–1500 ₽,1000.0,
b8d971a96dd04b47bbb4ed7814527e64,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
1d7fcb974904493eb10fda9b90615532,высокие,Средний счёт:1000–1500 ₽,1250.0,
1ff7c6b3bc3a4a778d7e79c39b22af56,,Цена чашки капучино:150–220 ₽,,185.0
bc2589dd56544194a91eba137d838f7d,,Средний счёт:200–1000 ₽,600.0,
fae39e00843f419597e04f37ecf6752c,средние,Средний счёт:150–350 ₽,250.0,
2a3b6aa27f4b4eb9bf126dc179b7015b,,Средний счёт:1500 ₽,1500.0,
50eb15c8d80248f4ad4457e4af85be8f,выше среднего,Цена бокала пива:150 ₽,,
9f863bf37a7f4a378c157ac840a7b412,средние,Средний счёт:350 ₽,350.0,
6342d2b733f74c4ba42bbbd8103bdea1,выше среднего,Средний счёт:1500–2000 ₽,1750.0,
133b4abec5a44cc0b23dd790b0c3994e,высокие,Средний счёт:1500–2000 ₽,1750.0,
9c5ac1757b7348228c0cf26805aaf7ae,средние,Средний счёт:190–260 ₽,225.0,
568551b9b4354afebfad61f1e0e8775a,выше среднего,Средний счёт:1500 ₽,1500.0,
f09f83e201ef4c82853ae0e0eda147e3,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
9a7520e913ed4adfacdfaea2b1cde851,высокие,Средний счёт:2000–2500 ₽,2250.0,
ae74267e448f445b9d43cbbf14438a23,высокие,,,
4731e005730e4be2b8027fd456df6cb2,средние,Средний счёт:700–1200 ₽,950.0,
807d80b084e94c118f847cece771d0a8,высокие,Средний счёт:1000–2500 ₽,1750.0,
f338f2be9aa64e69b5bc4e779a24f2f7,средние,Средний счёт:400–700 ₽,550.0,
3071bc1c873d4e26bbfd042287c78693,средние,Средний счёт:300–500 ₽,400.0,
05824063be634740821a041f6320cd64,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
d771ced4f2d04402a5dc981900bd4dc4,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
7bc20e73df4e49ab8aaaa83bb782c187,средние,Средний счёт:до 1000 ₽,1000.0,
b72db51de9624a0f8bba187f6c54cda2,высокие,Средний счёт:1500–2000 ₽,1750.0,
0eb423d1895b44b69542408937bcf758,средние,Цена бокала пива:200–320 ₽,,
8d32813dc84446838883486d7f288d97,средние,Средний счёт:500 ₽,500.0,
634bc7c1c8404c0fbb6aaf1013559f4c,,Средний счёт:800–2000 ₽,1400.0,
69fb849c48a14ff59d39062ed836ecfa,выше среднего,Средний счёт:800–2000 ₽,1400.0,
1c321df95e814d09ac9376d8dab1ecad,высокие,Средний счёт:2000 ₽,2000.0,
921c85b1c6a94a6dacd6486d38be02af,средние,Цена чашки капучино:90–240 ₽,,165.0
96f4186885814003b2047441d551460b,средние,Средний счёт:500–1500 ₽,1000.0,
1aefdb896f0d40edb0447470adcfd81e,средние,Средний счёт:280–400 ₽,340.0,
674d7b1aa29f430199940fb8bdd7e1e1,средние,Средний счёт:500–1500 ₽,1000.0,
50bc4fc0aae04bfab85a43734babf35b,высокие,,,
35307b78f3a646e0b77e65ed413ab670,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
22f37cb30d9843f59d5883a0c0e83bdc,выше среднего,Средний счёт:от 1500 ₽,1500.0,
61cdfeaf9d304e02a0afd77871fa4b8c,средние,Средний счёт:300–1500 ₽,900.0,
68939ee512dd4ceeba5f197b79399d10,,Средний счёт:1000–1500 ₽,1250.0,
12773b64f1464b149d9407caa9abf2bb,средние,Средний счёт:250–300 ₽,275.0,
1a5e9a671ddc4864b3714cc6af8763e2,выше среднего,Средний счёт:800–1500 ₽,1150.0,
95128febcbc64a8a8c983676fbb664b1,средние,Средний счёт:1000–1200 ₽,1100.0,
4d452b65f7c84583bef436f9eadbb3ef,средние,Средний счёт:700 ₽,700.0,
ffac902aa81645cbabed1dd8a972f3be,средние,,,
266aa1e6842648f8aa4f403f35d8ca08,средние,Средний счёт:600–700 ₽,650.0,
cdd6957881d4446e8b079a9345edcfd9,высокие,Средний счёт:1500–2000 ₽,1750.0,
3edde1ac13e346968a5d17f8f1d1f53b,средние,Средний счёт:390–460 ₽,425.0,
4705931f056f4ad2af4c24f84ae0bf2f,средние,Средний счёт:от 250 ₽,250.0,
056cecbe89b74b2b96974f142963ccdb,высокие,Средний счёт:2500–3000 ₽,2750.0,
852f169d325a487fbf883514e97c157a,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
65bb8e84cda34dd18060630bfc3f401e,средние,Цена чашки капучино:200–250 ₽,,225.0
97422a9e41764269a1757c2352533acb,средние,,,
c9fcd0b769da40a68186a7faad94019d,средние,,,
25aa928d34ab4fbbb02827c6c480cf4e,высокие,Средний счёт:2000–5000 ₽,3500.0,
8183863588e54de18df03a84efb5b6a4,средние,Средний счёт:500–1200 ₽,850.0,
0316052cb0bc48ba8fd392be39fdee5a,высокие,Средний счёт:1500–2000 ₽,1750.0,
cba10abdc9a349e98b6f2e7e872fb982,низкие,Цена чашки капучино:239–274 ₽,,256.0
70955ff1bb3442ca912374aeb992b120,средние,Средний счёт:500–1200 ₽,850.0,
ad10979faeaf419c94b319b60cc2f844,средние,Средний счёт:750–1000 ₽,875.0,
6e13706672a540b68562e3268d8a663d,средние,,,
9800d98cf3a34300949a2fdff3a24fdb,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
eb2e22feebf74ac594aaf69f4310bc05,выше среднего,Средний счёт:1500 ₽,1500.0,
d97f01d9a1cd4e3f83d377424db1ef52,,Средний счёт:2200 ₽,2200.0,
f397cff4e5ee4926bf916028bce93ddd,,Цена чашки капучино:239–274 ₽,,256.0
bb69bceb89de452ab2621d9d32536c97,,Средний счёт:от 1500 ₽,1500.0,
43de16bb9654479d8a8eedd7d068c594,низкие,Средний счёт:300 ₽,300.0,
b103b7d5e6c44c138ae78f245d78f468,средние,Средний счёт:250–300 ₽,275.0,
073651a013254267bd2d785c80da75d4,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
edd7ff4378bf4c638fe447fc66a141c6,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
ac29d577a6394fde84fcbec942cf21b4,средние,Цена чашки капучино:239–274 ₽,,256.0
163edd084c3d470e9f17d6b4ac2ce41f,средние,Средний счёт:500–700 ₽,600.0,
c5f0045c8c304b24bfeaf7bfdce06d01,,Средний счёт:508 ₽,508.0,
16366800de594b75b533dfb0af543967,средние,Средний счёт:438 ₽,438.0,
a34894da619d469f9722554e9aaa4c00,выше среднего,Средний счёт:1500 ₽,1500.0,
a10e546bbe4449e9a2bdee3a4a700c0e,выше среднего,Средний счёт:350–2000 ₽,1175.0,
08d51f6f6c664932a389582f47efa19f,,Цена чашки капучино:89–209 ₽,,149.0
a1e3a65f66f54bbe8aa0faa5188861dc,,Цена чашки капучино:120–210 ₽,,165.0
13937d6b2b8a4684b441e05c5cc3784b,,Средний счёт:250–350 ₽,300.0,
277061cd1b5148d6a4d8dc88497552fa,средние,,,
c98e1536d9584d5ba16990716b4726d9,,Средний счёт:400–600 ₽,500.0,
ecdf855c1c4f4d37b48b703fa95c6988,средние,Средний счёт:600 ₽,600.0,
3d29924e778d47b0996a111ac0c94855,средние,Средний счёт:300–500 ₽,400.0,
afb500d5fe1e46f3b0aba48e46d8329b,средние,Средний счёт:300 ₽,300.0,
f73de950e65d4040b1c25dac50764b8b,средние,Цена чашки капучино:100–200 ₽,,150.0
20dab06fb35b42d9bf8ee483389945d7,средние,Средний счёт:250 ₽,250.0,
f04786ab998946f2a5cbd576dd113e3e,,Средний счёт:500 ₽,500.0,
b38a224e32ba4affbfe066b73593d360,выше среднего,Средний счёт:1200–1500 ₽,1350.0,
640d92e0d4804a81a6c528f4726e69b1,средние,,,
01e6684d0ed64d129747c5a2a5e969ef,низкие,Цена чашки капучино:184–194 ₽,,189.0
13cbdce0f222479db21752aee334e666,средние,Средний счёт:300–600 ₽,450.0,
2a79e6dd6c7e4f59b0eebc47e5eec723,,Средний счёт:от 549 ₽,549.0,
fa07ac77430c45a988a76892a508abd3,,Средний счёт:472 ₽,472.0,
fa1df520428d4c75a85d4b6b89307e96,,Средний счёт:от 500 ₽,500.0,
f8bc683e2f364209a329c0dfefd9186d,средние,Средний счёт:400–600 ₽,500.0,
a25526de01a34c36b77bb04262026648,средние,,,
11f6929df7904cac8ece6055242b2365,средние,Цена чашки капучино:от 100 ₽,,100.0
497b2e202c7e4fc8af5cd2fd8a0baf61,выше среднего,Средний счёт:1000 ₽,1000.0,
c39380481723443e8ca3b2e213403bf6,,Средний счёт:300–500 ₽,400.0,
5f2360d5c34c4b2c8d16cd4a1a06b643,выше среднего,Средний счёт:1000–2000 ₽,1500.0,
55748df6afb54333b7fd47fdc3643820,,Средний счёт:350–420 ₽,385.0,
61ee2044b5b34663b0fb70d1f951f7af,средние,Средний счёт:450 ₽,450.0,
5cd753216b5b45189183a804145299f6,средние,,,
42607c0566044b59be3264547abf04da,средние,Цена чашки капучино:180–250 ₽,,215.0
941cf92488964c10ba371a79c6e4d657,средние,Средний счёт:310–370 ₽,340.0,
b3eb0b2ea1c34fd8b1bb7c6560e7e4fe,средние,Средний счёт:1000 ₽,1000.0,
7e8bf2e69afd4542b0e9f3f347e0e435,высокие,Средний счёт:1500–2500 ₽,2000.0,
87412ce77a9f4c4ab3ff6bd781dda331,средние,Цена чашки капучино:230–250 ₽,,240.0
802cde77782f40e59c8bdc854681ed19,средние,Средний счёт:200–500 ₽,350.0,
6d29add356914ce58772687598429831,высокие,Средний счёт:2000 ₽,2000.0,
ddb1126b48d149968db391cd10596cb0,средние,Средний счёт:600–1200 ₽,900.0,
b76ec506b3474efda0f5cf5802f0c6a2,средние,Средний счёт:700–800 ₽,750.0,
565a5fecf41549c2b7eb1af1981adaf7,средние,Средний счёт:900–1200 ₽,1050.0,
25b1336b421d4314a801fe91c7c3c6f7,выше среднего,Средний счёт:800–1500 ₽,1150.0,
4feab23d9e5041eabd62fb39b63e0845,высокие,Средний счёт:1500–2500 ₽,2000.0,
03c2cec4506440ddb9423df3eef73b33,средние,Средний счёт:600–1000 ₽,800.0,
87b66ce8965f406ab487bd4a23f79fd5,средние,Средний счёт:600–700 ₽,650.0,
d57ce7878b1740be97f84bef612bbd0b,высокие,Средний счёт:2500 ₽,2500.0,
ea5e2145be9d47599c922dba831bfe74,высокие,Цена бокала пива:250–390 ₽,,
4aea8e9d3ff34b0a9204eb1f589826a4,высокие,Средний счёт:1500–2000 ₽,1750.0,
fcf4dbc994ee46a89f39356a022f982f,средние,Средний счёт:650 ₽,650.0,
cb9ca6e391aa4f2dab1af133d5ce922f,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
2cc8ddb93ea648db94a63701c0ed8de6,средние,Средний счёт:1000 ₽,1000.0,
557293805d0b4dc88c3ccd4debd3f819,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
969c9bdbbcd54ef494edbe935d335f80,средние,Средний счёт:от 300 ₽,300.0,
de89122680e54ea88325ecd427884767,средние,Средний счёт:700–1200 ₽,950.0,
bbdc2ea202954599b2b3471f88552f78,средние,Средний счёт:300 ₽,300.0,
3c3f3e94996b497ab4de7668155e2017,средние,Средний счёт:800–1200 ₽,1000.0,
7ad46bd6b9c64678b87a251b354d3d62,высокие,Средний счёт:2500 ₽,2500.0,
5ad95f2ad8aa4f33b12ac78299215de7,выше среднего,Средний счёт:1500 ₽,1500.0,
a184130c882b4fb79a111994c067ab67,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
798fa68060cf42c8bbcf5f5ec62dda9c,средние,Средний счёт:300–600 ₽,450.0,
cf4c4e0951cb4e699f9dd67ee4c3305a,,Цена чашки капучино:200–300 ₽,,250.0
ca9559cc6b8d40ec87c5923ed45cfc1c,средние,Средний счёт:300 ₽,300.0,
e235807f0d1a4e8cbbb2940dcdb9f661,средние,Средний счёт:300–400 ₽,350.0,
d3777b51240941fda4890c7484445590,средние,Средний счёт:550–1550 ₽,1050.0,
30d0557b0f104cc39ac52ccb0cc3e205,высокие,Средний счёт:2500–3000 ₽,2750.0,
fa908b4cb5344071982de085cac051d1,,Цена чашки капучино:120–200 ₽,,160.0
064946ab728e48e8b3343efe5bbd4b09,средние,Средний счёт:100–300 ₽,200.0,
75c9122b8ac149709bae6b9b98b5eb13,средние,Средний счёт:250–300 ₽,275.0,
a416468e4b6343fdb076699efdfbec68,средние,Средний счёт:250–300 ₽,275.0,
4c701726ea434371936e75a301ef1b75,,Средний счёт:300–400 ₽,350.0,
48cc0759c607467da353e9e43c4e0609,,Цена чашки капучино:250–300 ₽,,275.0
59181c21f4a54970acc6b69c512c9071,средние,Средний счёт:300–400 ₽,350.0,
6cc0fba57a8644b7ba3dfe270cda5605,средние,Средний счёт:800 ₽,800.0,
363be409f4534c3eb2ff40cc4d8841a5,средние,Средний счёт:150–250 ₽,200.0,
b9f0e47d69ad4b749190e160cd395a09,средние,Средний счёт:500–1000 ₽,750.0,
1eb24fd458504c03a77257afb253fa7f,высокие,Средний счёт:2500–3000 ₽,2750.0,
aa97c858d44a40b0a7fa9be0a7ca16f1,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
784675f7a09047fd880d41982ebadffe,выше среднего,Средний счёт:1500 ₽,1500.0,
cf02ba76d4cd475e96fea3dc0434a539,выше среднего,Средний счёт:1000–1400 ₽,1200.0,
e624d46a4f4744468aa3797582d0e781,средние,Средний счёт:от 800 ₽,800.0,
ab66cb431c56459098bc2749c9ffe664,высокие,Средний счёт:1500–2000 ₽,1750.0,
d2eba63d7d0649faa2875253d9e1d6ec,высокие,Средний счёт:1500–2500 ₽,2000.0,
053b410ccc5045b188a659a5e46071ae,высокие,Средний счёт:1500–2500 ₽,2000.0,
cd73df1ccf67465bb61e235c95c5f02f,,Средний счёт:400–500 ₽,450.0,
4439d9493e074145a36ba5aa56f57f95,средние,Средний счёт:от 300 ₽,300.0,
378830c8744a43fabec4234184e41a71,высокие,Средний счёт:от 3500 ₽,3500.0,
2f4fe5c12fb84e00854ee51e40641f4e,выше среднего,Средний счёт:1200 ₽,1200.0,
9824cc967ca84d2db3b26521d03f2ad3,,Цена чашки капучино:199–229 ₽,,214.0
e788e6aa7d8743d4ac7d4e88cc522e13,средние,,,
cfca8fdca26c4d37a9b4a435706514aa,выше среднего,,,
de7aebc01abb49db9ba34ccd4929e0f3,средние,Средний счёт:500–1000 ₽,750.0,
32225b55936643cda5c90d2290c018ab,средние,Средний счёт:600–700 ₽,650.0,
a2160e8ec81b4197b6bf19187a73c407,средние,Цена чашки капучино:250–390 ₽,,320.0
68f9f87477fd4f3dafaf05f40313cd16,средние,Средний счёт:300–500 ₽,400.0,
af6050047ea74cee89785899fd20b0ff,средние,Средний счёт:350 ₽,350.0,
c693ab5f47a1482fb55786021de650e9,средние,Средний счёт:450–500 ₽,475.0,
1ee4b1bb39514a19a1106934f94df7c4,средние,Средний счёт:450 ₽,450.0,
9021e449ff1342ba8be0d630f95480a3,высокие,Средний счёт:2000–2500 ₽,2250.0,
5e1e214165d74fc288e6431812a6492e,средние,Средний счёт:500–1000 ₽,750.0,
c000b1bf42e14fac9e1017129cc2196f,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
81bbd3438bb44d3288a6750de373ba91,средние,,,
a09be0d262c14924a76f2194aeb45dbc,средние,Средний счёт:670 ₽,670.0,
e4eb621016c941ad9e7ccde1db7c9c7c,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
17a1126defb941119b4c9ecd63651952,выше среднего,Средний счёт:1200–1500 ₽,1350.0,
83b8dc3a9c0c409dae309c6d2701df4d,средние,Средний счёт:350–1000 ₽,675.0,
094bd6416e16465f8a30aeab3ed123d2,высокие,Средний счёт:2000–2500 ₽,2250.0,
b26172d225f548cb994c78c3f8bc5c57,средние,Средний счёт:300–500 ₽,400.0,
a4ee0f180fa3457e925f94145d6a79d7,средние,Средний счёт:1000–1200 ₽,1100.0,
5f58a52bcad84f8c903e3067c2bdc996,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
91a858d8cccd48c79604b9a9426eb95e,высокие,Средний счёт:2000 ₽,2000.0,
b86e962ca56048fcbccf2af7f573c04c,выше среднего,Цена бокала пива:250–390 ₽,,
64d8b437dfa94333bd2d1f9389e89b97,выше среднего,Средний счёт:от 1500 ₽,1500.0,
818ab65bfef04fb99b7a2de5e39e8a04,средние,Средний счёт:350 ₽,350.0,
4f36aa7abe714f388d7bf2fc271d285c,высокие,Средний счёт:1500–2000 ₽,1750.0,
3f0f4f14b29245e685b4af0efbf74ef2,выше среднего,,,
d38e7d05f806423e8ade333acb891dc3,средние,Средний счёт:1000–1200 ₽,1100.0,
5c2f92887c4a487e986cca87be6d6898,средние,Средний счёт:350–600 ₽,475.0,
6b30dd66f6ec4f81be523a2779a2549f,высокие,Средний счёт:1500–2500 ₽,2000.0,
deaf6c9553ec48fb9177cb13c68996dd,средние,Цена бокала пива:190–450 ₽,,
bb9426a9a5b744619fadb65a2dba8130,средние,Средний счёт:600 ₽,600.0,
2a027f5429e8455a8266d2240cf9c4f8,средние,Цена чашки капучино:239–274 ₽,,256.0
a2c0e17e9b224552b23e551b0f32a5f7,средние,Средний счёт:500–1000 ₽,750.0,
4770576cb9584a7b9ff2819941ec45b8,высокие,Средний счёт:1500–2000 ₽,1750.0,
4cf09aaf4da7476d8a9d5d192cc23902,средние,Средний счёт:500 ₽,500.0,
3b091c22de564138872efd2881d9e2f8,,Средний счёт:500 ₽,500.0,
6d45745a1096421084e2717f98ec5f3e,средние,Средний счёт:300–700 ₽,500.0,
c7454a447b7042d291ec9fdcb6d8467f,выше среднего,Средний счёт:от 1500 ₽,1500.0,
3e6083dcab014aa581b41fea647fd912,средние,,,
0eec939e11a543a998484bce2dc1389c,средние,Средний счёт:300–500 ₽,400.0,
5e4f043c13084d41b1fec40c5baf4ffb,средние,Цена чашки капучино:239–274 ₽,,256.0
8382c8eb36404cd6bcc22240c3e67290,средние,Средний счёт:280–330 ₽,305.0,
e75843db58204e10a0201d86e107a2ea,средние,Средний счёт:230–350 ₽,290.0,
851c0fd42c7a4ca4aa21645c8c44006d,средние,Средний счёт:1000 ₽,1000.0,
6cbd96e1096c44eaa07bb273223c903f,,Средний счёт:200–350 ₽,275.0,
ea33b9e007294ef9b60a5872016702ab,высокие,Средний счёт:1500–2000 ₽,1750.0,
3881386bc8f7408a8e49faaaef7fab14,выше среднего,Средний счёт:900–1500 ₽,1200.0,
c2499c3a36eb4bd28c244c91a299d136,средние,Цена чашки капучино:150–250 ₽,,200.0
aad4e82aa54c458a8436f124c554c912,,Цена чашки капучино:220–330 ₽,,275.0
f05901255c92483a887465fd05022b8c,,Цена чашки капучино:249–284 ₽,,266.0
7038b59a6af04b6380d403293234d4da,средние,Средний счёт:400–700 ₽,550.0,
2daadffb77f84e3792d379c94a70a51f,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
61b740217b5041b5b9f21e7e1d48e7f4,средние,Цена чашки капучино:170–230 ₽,,200.0
631c01cf3983417d86087405ce4f044b,,Средний счёт:500–1000 ₽,750.0,
7ba5b490e0884c3d85f878d4f02a9033,средние,Цена бокала пива:150–230 ₽,,
c9e9fd8931584c15a38c4914987c6b33,средние,Средний счёт:200–350 ₽,275.0,
b4249b98ed744794a3f13d4274ec8759,средние,,,
5ceebb7bde4b4aa6a464cc37afc51980,,Цена чашки капучино:239–274 ₽,,256.0
7f020a05f44140288f6e92208210d5ad,высокие,Средний счёт:1500–3000 ₽,2250.0,
30f2d0aad6b84babb88d67fc195d991a,средние,Средний счёт:300–400 ₽,350.0,
f2b4286d93e44faca1aae14540dff13d,средние,Средний счёт:270–400 ₽,335.0,
be5f4628b1094797b4f681bdbe1158bf,выше среднего,Средний счёт:от 1500 ₽,1500.0,
a832f866b8b94414b3c38501797566cd,средние,Средний счёт:500–1500 ₽,1000.0,
571419b78a5a409bbcc81425bbbac57a,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
64579e21c1a54f5d8d3d49a6bb3983ed,средние,Средний счёт:300–1000 ₽,650.0,
8bca2e3b0671436e83777494b338a215,средние,Средний счёт:300–500 ₽,400.0,
8f56ff1e88204134865e9b0e73d942c4,,Цена чашки капучино:180–230 ₽,,205.0
68a916d48967420e80fa1b52567572ea,,Средний счёт:300–500 ₽,400.0,
cf998c2fde1d4478a8793e990d16acfa,выше среднего,Средний счёт:1500 ₽,1500.0,
defbad00583447849e6ae862341073a8,,Средний счёт:1300 ₽,1300.0,
1e3eb3fe92fb4b6a897e599d2ec40fa5,,Средний счёт:320–350 ₽,335.0,
b2ad205ecbfc4ffda88725a8f5a22344,средние,Цена чашки капучино:149–219 ₽,,184.0
6dd42f867c0c462ba79558ce67aeb43e,средние,Средний счёт:800–1000 ₽,900.0,
8d134374ee5e4938bd44edc19a048e08,высокие,Цена бокала пива:180–480 ₽,,
ea91453aff9c44929c303897ba7754e2,средние,Средний счёт:330 ₽,330.0,
dca6529270914063be1b30399aa56c62,средние,Средний счёт:от 450 ₽,450.0,
51c93a2d799640f2bfddc30ef401e744,средние,Средний счёт:300–700 ₽,500.0,
2b27a1031fca41bdb6b7fd917b2bec7b,средние,Средний счёт:600–1000 ₽,800.0,
847b27282756458ba6e48bfb4efd345f,средние,Средний счёт:500–1200 ₽,850.0,
7961e5c4ae964deba174708f3f232a64,средние,Средний счёт:450 ₽,450.0,
5976bfed8e7b4537899cec2862004c4d,средние,Средний счёт:290 ₽,290.0,
f84b34009c6c4ea9b9cf1f7122dde149,средние,Цена бокала пива:190–430 ₽,,
495b897eb27f4c9ca5f8f4734f54ae33,высокие,Средний счёт:1500–2000 ₽,1750.0,
16793d0248f24f01a5a4792658581796,,Цена чашки капучино:239–274 ₽,,256.0
4bef1dd504ab4e60ba77cf09d8ad6c48,высокие,Средний счёт:1500–2000 ₽,1750.0,
8bd48818390b4e76940f18bb747d7b3b,,Средний счёт:350–420 ₽,385.0,
507c3228847d4202adf8b25df55f4094,,Цена чашки капучино:90–250 ₽,,170.0
b50ebd2714004589b1926d1c5b547275,средние,Средний счёт:200–500 ₽,350.0,
58d38a7cf28e4b9496db079852ced1b6,средние,Цена чашки капучино:59–99 ₽,,79.0
e1826d5c1b5f4fcf9f07a20fe2cb84af,выше среднего,,,
491f400fd2b4419caacb4d42a5582da1,средние,Средний счёт:200–300 ₽,250.0,
14eeb28dedcc4eaaa218a478f915705f,,Цена чашки капучино:200–220 ₽,,210.0
8f7788d6cc79476d966ac2737db5cdc7,средние,Средний счёт:250–350 ₽,300.0,
320f9a06c02c4a838063128a22d682c8,средние,Средний счёт:250–280 ₽,265.0,
42c12882708f42c0985bc63d3bcaaac2,средние,,,
cbcb46c0256648858bc06ff821a9483a,выше среднего,Цена чашки капучино:239–274 ₽,,256.0
7dc1b966a0014b4aab7990e6ec0d1799,средние,Средний счёт:200–1000 ₽,600.0,
fcd69e3a3c5b437ca3beda0a6fbf73d5,выше среднего,Средний счёт:1000–1500 ₽,1250.0,
e15dc3fab57042199e6fd2f1b0859c17,,Цена чашки капучино:от 60 ₽,,60.0
b586342dc7604480895e52262f699dbf,,Средний счёт:350–1000 ₽,675.0,
a3dff78d87c6466c86ebcd048c49fb07,средние,Средний счёт:500–700 ₽,600.0,
4f3f59b90c784ddeae22579eaece3d23,средние,Средний счёт:170–300 ₽,235.0,
d23cbccd2f8747deacbe5b54e1ad9852,,Цена чашки капучино:240 ₽,,240.0
6db18c23bdd144839d0edc31c4f855c5,средние,,,
b5ba5ef4356642a7bc0a8166ae9fe84d,низкие,,,
b30b102724f94ae1be2a34f4437f6e0b,средние,Средний счёт:300 ₽,300.0,
2f97388a2b5447d892a69d7cb393b257,,Цена чашки капучино:150–210 ₽,,180.0
da466a582507405d9af3e7cff4833a98,,Цена бокала пива:250–550 ₽,,
079e5f3644fa4cd2a349b79e0e015f2f,средние,Средний счёт:200–300 ₽,250.0,
53e1b867a5444483b4ddfa36d38bb614,низкие,Средний счёт:170–230 ₽,200.0,
4473edb25a7641929aeff58bbb1e4ee5,средние,,,
af2991cf55e74b948ac13f66e15cd0fb,средние,Средний счёт:450–800 ₽,625.0,
3d923b8dbb214919b5b0c0cc21fbebcf,высокие,Средний счёт:1500–4000 ₽,2750.0,
060332fb3d6e4a13a1262b851c23c1bb,,Средний счёт:391 ₽,391.0,
95c27fb6205144c2937fad781b73ecc5,средние,Цена чашки капучино:150–245 ₽,,197.0
b78c734ecf5c4c4f91cdd36a3665fd23,средние,Средний счёт:420–680 ₽,550.0,
3e45b56c85ac4a45a0962458190bd64c,низкие,Средний счёт:250 ₽,250.0,
